"tunnus"#"lyhyt_nro"#"jcd_nro"#"cc_nro"#"th_tunnus"#"nimi_suomi"#"nimi_ruotsi"#"osoite"#"xcoord"#"ykoord"#"nousijat"#"pysakkityyppi"#"kpl_pysakkityyppi"#"liikennemuoto"#"katoksen_omistaja"#"aikataulut"#"aikataulutyyppi_hsl"#"aikataulutyyppi_hkl"#"kilvet"#"ilme"#"aikataulupohja"#"kartat_hsl"#"kpl_kartat_hsl"#"kartat_hkl"#"kpl_kartat_hkl"#"muut_julisteet"#"kpl_muut_julisteet"#"infonhoito"#"elyliikenne"#"ajojarjestys"#"lisavarusteet"#"kpl_lisavarusteet"#"nfc_tunniste"#"sahko"#"nayttolaitteet"#"nayttolaitenro"#"katos_kunto"#"runkolinjavarustus"#"liikenne"#"kunnossapito"#"nettiosoite"#"selite"
"1010101"#"H2997"#""#""#""#"Yliopisto"#"Universitetet"#"Unioninkatu"#6673549#2552977#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010101.html"#""
"1010102"#"H2007"#""#""#""#"Ritarihuone"#"Riddarhuset"#"Mariankatu"#6673478#2553276#"5"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010102.html"#""
"1010103"#"H2008"#""#""#""#"Kirkkokatu"#"Kyrkogatan"#"Mariankatu 13"#6673679#2553291#"27"#"tolppa"#"1"#""#""#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#""#"0"#""#"0"#"HKL"#""#"102"#"aikataulukotelo"#"1"#"Ei"#""#""#""#""#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010103.html"#""
"1010104"#"H2009"#""#""#""#"Kirkkokatu"#"Kyrkogatan"#"Mariankatu 12"#6673678#2553263#"27"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010104.html"#""
"1010105"#"H2010"#""#""#""#"Vironkatu"#"Estnäsgatan"#"Mariankatu 17"#6673825#2553277#"27"#"tolppa"#"1"#""#""#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#""#"0"#""#"0"#"HKL"#""#"207"#"aikataulukotelo"#"1"#"Ei"#""#""#""#""#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010105.html"#""
"1010106"#"H2011"#""#""#""#"Vironkatu"#"Estnäsgatan"#"Mariankatu 20"#6673857#2553251#"25"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010106.html"#""
"1010107"#"H2014"#""#""#""#"Meritullinkatu"#"Sjötullsgatan"#"Liisankatu 8"#6673997#2553290#"23"#"tolppa"#"1"#""#""#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#""#"0"#""#"0"#"HKL"#""#"104"#"aikataulukotelo"#"2"#"Ei"#""#""#""#""#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010107.html"#""
"1010108"#"H2013"#""#""#""#"Meritullinkatu"#"Sjötullsgatan"#"Liisankatu 11"#6674016#2553268#"35"#"tolppa"#"1"#""#""#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#""#"0"#""#"0"#"HKL"#""#"101"#"aikataulukotelo"#"2"#"Ei"#""#""#""#""#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010108.html"#""
"1010109"#"H2016"#"121"#""#""#"Liisanpuistikko"#"Elisabetsskvären"#"Liisankatu"#6674010#2553502#"26"#"lasikatos"#"1"#""#"JCD"#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#"keskusta bussi"#"1"#""#"0"#"HKL"#""#"105"#"roska-astia"#"1"#"Ei"#"valosähkö"#""#""#"hyvä"#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010109.html"#""
"1010110"#"H2015"#""#""#""#"Liisanpuistikko"#"Elisabetsskvären"#"Liisankatu 1"#6674027#2553474#"32"#"tolppa"#"1"#""#""#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#""#"0"#""#"0"#"HKL"#""#"100"#"aikataulukotelo"#"2"#"Ei"#""#""#""#""#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010110.html"#""
"1010111"#""#""#""#""#"Pohjoisranta"#"Norra kajen"#"Pohjoisranta"#6674110#2553565#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010111.html"#""
"1010112"#""#""#""#""#"Pohjoisranta"#"Norra kajen"#"Pohjoisranta 22"#6674129#2553543#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010112.html"#""
"1010113"#"H0408"#"730"#""#""#"Ritarihuone"#"Ritarihuone"#"Aleksanterinkatu"#6673464#2553263#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010113.html"#""
"1010114"#"H0448"#""#""#""#"Senaatintori"#"Senatstorget"#"Aleksanterinkatu"#6673449#2553021#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010114.html"#""
"1010115"#"H2006"#""#""#""#"Ritarihuone"#"Riddarhuset"#"Mariankatu"#6673483#2553308#"14"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010115.html"#""
"1010116"#"H0407"#""#""#""#"Ritarihuone"#"Riddarhuset"#"Aleksanterinkatu 10"#6673429#2553224#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010116.html"#""
"1010119"#"H0450"#""#""#""#"Hallituskatu"#"Regeringsgatan"#"Snellmaninkatu"#6673574#2553098#"0"#""#"0"#""#""#""#""#"HKL/spora"#""#""#""#""#"0"#""#"0"#""#"0"#""#""#"527"#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010119.html"#""
"1010120"#"H2006"#""#""#""#"Senaatintori"#"Senatstorget"#"Snellmaninkatu 1"#6673479#2553116#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010120.html"#""
"1010121"#"H0452"#"729"#""#""#"Kansallisarkisto"#"Riksarkivet"#"Snellmaninkatu 8"#6673744#2553084#"0"#""#"0"#""#""#""#""#"HKL/spora"#""#""#""#""#"0"#""#"0"#""#"0"#""#""#"525"#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010121.html"#""
"1010122"#"H0451"#"727"#""#""#"Hallituskatu"#"Regeringsgatan"#"Snellmaninkatu"#6673574#2553112#"0"#""#"0"#""#""#""#""#""#""#""#""#""#"0"#""#"0"#""#"0"#""#""#""#""#"0"#"Ei"#""#""#""#""#""#"bussi"#""#"http://aikataulut.hsl.fi/pysakit/fi/1010122.html"#""
"1010124"#"H0454"#"702"#""#""#"Snellmaninkatu"#"Snellmansgatan"#"Liisankatu 20"#6673970#2553038#"31"#"lasikatos"#"1"#""#"JCD"#"ohitus"#""#"HKL/spora"#"kilvet"#"vanha ilme"#""#""#"0"#"raitiotievaunu"#"1"#"pieni kännykkä ja hinnasto"#"1"#"HKL"#""#"523"#"roska-astia"#"1"#"Kyllä"#"valosähkö"#""#""#"hyvä"#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010124.html"#""
"1010125"#"H0455"#"683"#""#""#"Snellmaninkatu"#"Snellmansgatan"#"Liisankatu 25"#6674003#2553021#"48"#"lasikatos"#"1"#""#"JCD"#"ohitus"#""#"HKL/spora"#"kilvet"#"vanha ilme"#""#""#"0"#"raitiotievaunu"#"1"#"pieni kännykkä ja hinnasto"#"1"#"HKL"#""#"524"#"roska-astia"#"1"#"Kyllä"#"valosähkö"#""#""#"hyvä"#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010125.html"#""
"1010126"#"H2018"#"319"#""#""#"Liisanpuistikko"#"Elisabetsskvären"#"Pohjoisranta"#6673983#2553523#"50"#"lasikatos"#"1"#""#"JCD"#"ohitus"#""#"alue1"#"kilvet"#"vanha ilme"#""#""#"0"#"keskusta bussi"#"1"#""#"0"#"HKL"#""#"106"#"roska-astia"#"1"#"Ei"#"valosähkö"#""#""#"hyvä"#""#"bussi"#"HKR"#"http://aikataulut.hsl.fi/pysakit/fi/1010126.html"#""
